Kingdom,KingdomC,Phylum,PhylumC,Class,ClassC,Order,OrderC,Family,FamilyC,Genus,GenusC,Species,ScientificName,CommonNameC,IsEndemic
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Galatheidae,鎧甲蝦科,Munidopsis,仿刺鎧蝦屬,formosa,Munidopsis formosa,寶島仿刺鎧蝦,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Galatheidae,鎧甲蝦科,Munida,刺鎧蝦屬,albiapicula,Munida albiapicula,白頂刺鎧蝦,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Galatheidae,鎧甲蝦科,Munida,刺鎧蝦屬,agave,Munida agave,阿蓋芙刺鎧蝦,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Ctenochelidae,櫛指蝦科,Ctenocheles,,sp.nov.,Ctenocheles sp.nov.,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Ctenochelidae,櫛指蝦科,Callianopsis,,anovalis,Callianopsis anovalis,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Crangonidae,褐蝦科,Prionocrangon,鋸褐蝦屬,brevirostris,Prionocrangon brevirostris,短額鋸褐蝦,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Crangonidae,褐蝦科,Placopsicrangon,,formosa,Placopsicrangon formosa,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Calocarididae,秀蝦科,Calastacus,,formosus,Calastacus formosus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Calocarididae,秀蝦科,Calastacus,,crosnieri,Calastacus crosnieri,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Calocarididae,秀蝦科,Ambiaxius,,foveolatus,Ambiaxius foveolatus,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Callianassidae,美人蝦科,Lepidophthalmus,,sp. nov.,Lepidophthalmus sp. nov.,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Bathypalaemonellidae,,Bathypalaemonetes,,sp.nov.,Bathypalaemonetes sp.nov.,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Axiidae,阿姑蝦科,Calocarides,,chani,Calocarides chani,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Axiidae,阿姑蝦科,Calaxius,,manningi,Calaxius manningi,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Axiidae,阿姑蝦科,Calaxius,,acutirostris,Calaxius acutirostris,尖額麗阿姑蝦,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Axiidae,阿姑蝦科,Acanthaxius,,grandis,Acanthaxius grandis,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Axiidae,阿姑蝦科,Acanthaxius,,formosa,Acanthaxius formosa,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Atyidae,匙指蝦科,Neocaridina,,saccam,Neocaridina saccam,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Atyidae,匙指蝦科,Neocaridina,,ketagalanare,Neocaridina ketagalanare,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Atyidae,匙指蝦科,Caridina,,pseudodenticulata,Caridina pseudodenticulata,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Atyidae,匙指蝦科,Caridina,,formosae,Caridina formosae,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Atyidae,匙指蝦科,Caridina,,faciata,Caridina faciata,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Alvinocarididae,,Alvinocaris,,chelys,Alvinocaris chelys,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Alvinocarididae,,Alvinocaridinides,,formosa,Alvinocaridinides formosa,,1
Animalia,動物界,Arthropoda,節肢動物門,Malacostraca,軟甲綱,Decapoda,十足目,Alpheidae,槍蝦科,Stenalpheops,,crangonus,Stenalpheops crangonus,,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Zoraptera,缺翅目,Zorotypidae,缺翅蟲科,Zorotypus,,newi,Zorotypus newi,紐氏臺灣缺翅蟲,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Xiphocentronidae,劍石蛾科,Melanotrichia,,taiwanensis,Melanotrichia taiwanensis,臺灣黑毛石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Uenoidae,黑管石蛾科,Uenoa,,taiwanensis,Uenoa taiwanensis,臺灣黑管石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Stenopsychidae,角石蛾科,Stenopsyche,角石蛾屬,taiwanensis,Stenopsyche taiwanensis,臺灣角石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Stenopsychidae,角石蛾科,Stenopsyche,角石蛾屬,grisepennis,Stenopsyche grisepennis,淡色角石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Stenopsychidae,角石蛾科,Stenopsyche,角石蛾屬,formosana,Stenopsyche formosana,寶島角石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Stenopsychidae,角石蛾科,Stenopsyche,角石蛾屬,drakon,Stenopsyche drakon,神龍角石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Rhyacophila,流石蛾屬,madalensis,Rhyacophila madalensis,馬達拉流石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Rhyacophila,流石蛾屬,kimminsi,Rhyacophila kimminsi,金氏流石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Rhyacophila,流石蛾屬,kaohsiungensis,Rhyacophila kaohsiungensis,高雄流石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Rhyacophila,流石蛾屬,formosana,Rhyacophila formosana,寶島流石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Rhyacophila,流石蛾屬,coclearis,Rhyacophila coclearis,匙形流石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Himalopsyche,,lua,Himalopsyche lua,露亞喜馬石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Rhyacophilidae,流石蛾科,Himalopsyche,,baibarana,Himalopsyche baibarana,馬場喜馬石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Psychomyiidae,管石蛾科,Tinodes,,retorta,Tinodes retorta,倒彎齒叉石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Psychomyiidae,管石蛾科,Psychomyia,,babai,Psychomyia babai,馬場管石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Polycentropodidae,多距石蛾科,Polyplectropus,,tachiaensis,Polyplectropus tachiaensis,大甲粗足石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Polycentropodidae,多距石蛾科,Polyplectropus,,inaequalis,Polyplectropus inaequalis,異長粗足石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Polycentropodidae,多距石蛾科,Polycentropus,,unicus,Polycentropus unicus,獨特多距石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Polycentropodidae,多距石蛾科,Polycentropus,,nigrospinus,Polycentropus nigrospinus,黑棘多距石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Polycentropodidae,多距石蛾科,Nyctiophylax,,taiwanensis,Nyctiophylax taiwanensis,臺灣暗色石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Wormaldia,,ulmeri,Wormaldia ulmeri,伍氏同鬚石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Wormaldia,,spinosa,Wormaldia spinosa,棘刺同鬚石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Wormaldia,,amyda,Wormaldia amyda,龜形同鬚石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Dolophilodes,,securis,Dolophilodes securis,斧形角室石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Dolophilodes,,minchiensis,Dolophilodes minchiensis,明池角室石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Dolophilodes,,cheni,Dolophilodes cheni,陳氏角室石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Chimarra,,wushikangensis,Chimarra wushikangensis,烏石坑缺叉石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Chimarra,,triangulata,Chimarra triangulata,三角缺叉石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Chimarra,,lichiuensis,Chimarra lichiuensis,壢坵缺叉石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Philopotamidae,指石蛾科,Chimarra,,formosana,Chimarra formosana,寶島缺叉石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Limnephilidae,沼石蛾科,Apatania,,taiwanensis,Apatania taiwanensis,臺灣鉤肢石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Triplectides,,rhinoceratitis,Triplectides rhinoceratitis,犀角畸肢石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Setodes,,perpendicularis,Setodes perpendicularis,直角彎突石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Setodes,,angulatus,Setodes angulatus,寬角彎突石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Oecetis,,spinosus,Oecetis spinosus,棘莖家居石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Oecetis,,spatula,Oecetis spatula,寬片家居石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Oecetis,,prolixus,Oecetis prolixus,展肢家居石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Oecetis,,evigra,Oecetis evigra,硬片家屋石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Oecetis,,caelum,Oecetis caelum,厚肢家居石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Leptocerus,,sexprostatus,Leptocerus sexprostatus,原器長角石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Leptoceridae,長角石蛾科,Ceraclea,,merga,Ceraclea merga,雙叉角突石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Lepidostomatidae,鱗石蛾科,Goerodes,,weirjinensis,Goerodes weirjinensis,唯金長節石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Lepidostomatidae,鱗石蛾科,Goerodes,,tanmounensis,Goerodes tanmounensis,天母長節石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Lepidostomatidae,鱗石蛾科,Goerodes,,taichungensis,Goerodes taichungensis,臺中長節石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Lepidostomatidae,鱗石蛾科,Goerodes,,quadrispinus,Goerodes quadrispinus,四棘長節石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Lepidostomatidae,鱗石蛾科,Dinarthrum,,taiwanense,Dinarthrum taiwanense,臺灣多毛石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydroptilidae,姬石蛾科,Ugandatrichia,,taiwanensis,Ugandatrichia taiwanensis,臺灣烏姬石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydroptilidae,姬石蛾科,Catoxyethira,,formosae,Catoxyethira formosae,寶島短節石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydropsyche,,spinata,Hydropsyche spinata,棘刺紋石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydropsyche,,orbiculata,Hydropsyche orbiculata,圓球紋石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydropsyche,,kagiana,Hydropsyche kagiana,嘉義紋石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydropsyche,,formosana,Hydropsyche formosana,寶島紋石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydropsyche,,breviculata,Hydropsyche breviculata,短莖紋石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydromanicus,,wulaina,Hydromanicus wulaina,烏來離脈石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Hydatomanicus,,verrucosus,Hydatomanicus verrucosus,纖細瘤突石蛾,1
Animalia,動物界,Arthropoda,節肢動物門,Insecta,昆蟲綱,Trichoptera,毛翅目,Hydropsychidae,紋石蛾科,Diplectrona,腺紋石蛾屬,albofasciata,Diplectrona albofasciata,白條腺紋石蛾,1
